song_a,album_a,song_b,album_b,similarity
Life in Technicolor ii,Prospekt’s March [EP],Now My Feet Won’t Touch the Ground,Prospekt’s March [EP],0.6048
Life in Technicolor ii,Prospekt’s March [EP],Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6353
Life in Technicolor ii,Prospekt’s March [EP],Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),0.6019
Everything’s Not Lost,Parachutes,Everything’s Not Lost (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9903
Hymn for the Weekend (Alan Walker Remix),Hymn for the Weekend (Remixes),Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.8341
Hymn for the Weekend (Alan Walker Remix),Hymn for the Weekend (Remixes),Hymn For The Weekend Lyrics | Coolplay |,,0.8147
See You Soon,Live 2003,I’ll See You Soon,,0.903
See You Soon,Live 2003,See you soon - live in sydney,,0.9541
See You Soon,Live 2003,See You Soon (EP),,0.9759
See You Soon,Live 2003,See You Soon (Live),,0.9754
Miracles,Unbroken (Original Motion Picture Soundtrack),Hymn For The Weekend Lyrics | Coolplay |,,0.7429
WOTW / POTP,Everyday Life,WOTW / POTP (Live In Jordan Version),,0.764
Glass of Water,Prospekt’s March [EP],Glass Of Water (Live),,0.9834
Don’t Look Back In Anger,One Love Manchester,Till Kingdom Come,,0.6103
Don’t Look Back In Anger,One Love Manchester,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6449
Don’t Look Back In Anger,One Love Manchester,’til Kingdom Come (live),,0.6103
Square One,X&Y,How You See the World,X&Y,0.6087
Square One,X&Y,Talk (Leaked Version),Unreleased Songs,0.6003
Square One,X&Y,What If (Tom Lord Alge Mix),What If,0.605
White Shadows,X&Y,Talk (Leaked Version),Unreleased Songs,0.6194
White Shadows,X&Y,The World Turned Upside Down (2003 Version),Unreleased Songs,0.6008
White Shadows,X&Y,Talk (Pre-Release Version),Unreleased Songs,0.6136
White Shadows,X&Y,Talk ii,,0.6289
White Shadows,X&Y,Talk (Junkie XL Mix),Talk - The Remixes,0.615
White Shadows,X&Y,White Shadows (Morgan Page Bootleg remix),,0.9692
White Shadows,X&Y,Talk (François Kevorkian dub),,0.6441
Up With the Birds,Mylo Xyloto,1.36,The Singles 1999-2006,0.6161
Up With the Birds,Mylo Xyloto,Up&Up (Freedo Remix),100 Greatest Workout Songs: Top Tracks for the Gym,0.6012
Low,X&Y,Fix You (Live in Manchester),One Love Manchester,0.6105
Low,X&Y,We Found Love,,0.609
Don’t Let It Break Your Heart,Mylo Xyloto,Moses,Live 2003,0.6115
Don’t Let It Break Your Heart,Mylo Xyloto,Rainy Day,Prospekt’s March [EP],0.6251
Don’t Let It Break Your Heart,Mylo Xyloto,Wedding Bells,Unreleased Songs,0.6184
Can’t Get You Out of My Head,,Wedding Bells,Unreleased Songs,0.6139
Fix You (Live in Manchester),One Love Manchester,Everglow (Single Version),,0.6003
Fix You (Live in Manchester),One Love Manchester,In the Sun,,0.6173
Fix You (Live in Manchester),One Love Manchester,Crests of Waves,The Singles 1999-2006,0.6024
Fix You (Live in Manchester),One Love Manchester,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6326
Fix You (Live in Manchester),One Love Manchester,Fix You (Live In Buenos Aires),Live In Buenos Aires,0.8047
Fix You (Live in Manchester),One Love Manchester,Fix You (Four Tet Remix),,0.7996
Prospekt’s March / Poppyfields,Prospekt’s March [EP],Prospekt’s March / Poppyfields [Prospekt’s March Edition],Prospekt’s March [EP],0.9151
Everglow (Single Version),,Bitter Sweet Symphony,,0.6458
Everglow (Single Version),,Moses,Live 2003,0.6002
Everglow (Single Version),,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.8405
Everglow (Single Version),,BrokEn (Reimagined),Coldplay: Reimagined ,0.6639
Everglow (Single Version),,Cry Cry Cry (Reimagined),Coldplay: Reimagined ,0.6536
Major Minus,Mylo Xyloto,Major minus - single version,,0.983
We All Fall in Love Sometimes,Revamp: The Songs of Elton John & Bernie Taupin,Gold in Them Hills,,0.6062
How You See the World,X&Y,How You See the World No. 2,Help!: A Day in the Life,0.6753
How You See the World,X&Y,How You See the World (Live from Earls Court),The Singles 1999-2006,0.6944
How You See the World,X&Y,Talk (Pre-Release Version),Unreleased Songs,0.6531
How You See the World,X&Y,Talk ii,,0.6455
How You See the World,X&Y,Talk (Junkie XL Mix),Talk - The Remixes,0.62
How You See the World,X&Y,Talk (François Kevorkian dub),,0.6313
O “Fly on” - Extended version,,"O - live at royce hall, los angeles",,0.9763
Now My Feet Won’t Touch the Ground,Prospekt’s March [EP],Until The Water Flows Over,Unreleased Songs,0.617
Moses,Live 2003,Rainy Day,Prospekt’s March [EP],0.6062
Moses,Live 2003,Till Kingdom Come,,0.6127
Moses,Live 2003,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6478
Moses,Live 2003,The Fall of Man,Unreleased Songs,0.6259
Moses,Live 2003,A Sky Full of Stars (Live In Buenos Aires),Live In Buenos Aires,0.6209
Moses,Live 2003,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6657
Moses,Live 2003,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6211
Moses,Live 2003,Boys That Sing,,0.9527
Moses,Live 2003,Clocks (Röyksopp Trembling Heart remix),,0.6079
Moses,Live 2003,BrokEn (Reimagined),Coldplay: Reimagined ,0.6368
Moses,Live 2003,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,0.6131
Moses,Live 2003,Shiver (Live),,0.6264
Moses,Live 2003,’til Kingdom Come (live),,0.6127
Moses,Live 2003,Shiver - live in sydney,,0.6187
Moses,Live 2003,Clocks/Relojes,Rhythms del Mundo: Revival,0.6092
Moses,Live 2003,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.6131
Rainy Day,Prospekt’s March [EP],Brothers & Sisters,Brothers & Sisters,0.6017
Rainy Day,Prospekt’s March [EP],Pour Me,,0.6011
Rainy Day,Prospekt’s March [EP],Pour Me (Live at the Hollywood Bowl),The Singles 1999-2006,0.607
Rainy Day,Prospekt’s March [EP],Wedding Bells,Unreleased Songs,0.6078
Rainy Day,Prospekt’s March [EP],Brothers and Sisters (Re-recorded),The Singles 1999-2006,0.6011
Rainy Day,Prospekt’s March [EP],Poor Me,,0.6044
Moving to Mars,Every Teardrop Is a Waterfall,A L I E N S (Markus Dravs Remix),,0.6092
In the Sun,,Live Forever,,0.6035
In the Sun,,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6395
In the Sun,,We Found Love,,0.6086
Midnight (Kygo Remix),,Midnight (Giorgio Moroder Remix),Midnight (Remixes),0.6339
Midnight (Kygo Remix),,"Midnight (Live at The Royal Albert Hall, London)",Ghost Stories Live 2014,0.9668
Midnight (Kygo Remix),,Midnight (Phones 4AM Remix),Midnight (Remixes),0.9163
Midnight (Kygo Remix),,Midnight (Henrik Schwarz Remix),Midnight (Remixes),0.937
Bigger Stronger,The Singles 1999-2006,Bigger Stronger (Live from Norway),Don’t Panic,1.0
Brothers & Sisters,Brothers & Sisters,1.36,The Singles 1999-2006,0.625
Brothers & Sisters,Brothers & Sisters,A Message 2010,Hope for Haiti Now,0.6092
Brothers & Sisters,Brothers & Sisters,Brothers and Sisters (Re-recorded),The Singles 1999-2006,0.9738
Brothers & Sisters,Brothers & Sisters,Brothers + Sisters (Demo),Ode to Deodorant / Brothers + Sisters,0.9653
Talk (Leaked Version),Unreleased Songs,Talk (Pre-Release Version),Unreleased Songs,0.7328
Talk (Leaked Version),Unreleased Songs,Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,0.6185
Talk (Leaked Version),Unreleased Songs,Talk ii,,0.9289
Talk (Leaked Version),Unreleased Songs,Talk (Thin White Duke mix),,0.6185
Talk (Leaked Version),Unreleased Songs,Talk (Junkie XL Mix),Talk - The Remixes,0.7223
Talk (Leaked Version),Unreleased Songs,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,0.611
Talk (Leaked Version),Unreleased Songs,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.8956
Talk (Leaked Version),Unreleased Songs,Shiver - live in sydney,,0.6043
Talk (Leaked Version),Unreleased Songs,Talk (Dave Audé Club Mix),Unreleased Songs,0.6184
Talk (Leaked Version),Unreleased Songs,White Shadows (Morgan Page Bootleg remix),,0.6374
Talk (Leaked Version),Unreleased Songs,Talk (François Kevorkian dub),,0.7487
Talk (Leaked Version),Unreleased Songs,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.611
1.36,The Singles 1999-2006,Brothers and Sisters (Re-recorded),The Singles 1999-2006,0.6174
1.36,The Singles 1999-2006,Brothers + Sisters (Demo),Ode to Deodorant / Brothers + Sisters,0.6144
One I Love,Live 2003,Sweet Marianne,Unreleased Songs,0.6435
One I Love,Live 2003,One I Love (Demo),Unreleased Songs,0.7261
One I Love,Live 2003,One i love - live in sydney,,0.9845
Amor Argentina (Live In Buenos Aires),Live In Buenos Aires,De Música Ligera (Live In Buenos Aires),Live In Buenos Aires,0.624
Lethal Drug,,Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.6117
Lethal Drug,,Ring of Fire,,0.6056
Lethal Drug,,Wedding Bells,Unreleased Songs,0.6063
Lethal Drug,,Hymn For The Weekend Lyrics | Coolplay |,,0.6205
Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,Everglow (Live in Buenos Aires),Live In Buenos Aires,0.6527
Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,0.9343
Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.602
Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.9118
Adventure of a Lifetime (Matoma Remix),Hakuna Matoma,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6327
Till Kingdom Come,,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6151
Till Kingdom Come,,Lost? (Acoustic Version),Violet Hill,0.6026
Till Kingdom Come,,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,0.6472
Till Kingdom Come,,Shiver (Live),,0.6208
Till Kingdom Come,,’til Kingdom Come (live),,1.0
Till Kingdom Come,,Shiver - live in sydney,,0.6427
Till Kingdom Come,,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.6105
Till Kingdom Come,,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.6472
Everglow (Live in Buenos Aires),Live In Buenos Aires,Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,0.6321
Everglow (Live in Buenos Aires),Live In Buenos Aires,Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.6113
Everglow (Live in Buenos Aires),Live In Buenos Aires,Boys That Sing,,0.6421
Up&Up (Live in Buenos Aires),Live In Buenos Aires,Up&Up (Freedo Remix),100 Greatest Workout Songs: Top Tracks for the Gym,0.9025
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,0.6134
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,0.6052
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.8651
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.6207
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.8664
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6213
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Clocks (Röyksopp Trembling Heart remix),,0.6092
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),BrokEn (Reimagined),Coldplay: Reimagined ,0.6075
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Clocks/Relojes,Rhythms del Mundo: Revival,0.6005
Every Teardrop Is a Waterfall (Coldplay vs. Swedish House Mafia),Until Now (Deluxe Edition),Hymn For The Weekend Lyrics | Coolplay |,,0.6014
A Sky Full of Stars (Hardwell Remix),100 Greatest Workout Songs: Top Tracks for the Gym,A Sky Full of Stars (Live In Buenos Aires),Live In Buenos Aires,0.7852
How You See the World No. 2,Help!: A Day in the Life,How You See the World (Live from Earls Court),The Singles 1999-2006,0.9905
Nothing Compares 2 U,,Songbird,,0.6091
God Put a Smile Upon Your Face (Live In Buenos Aires),Live In Buenos Aires,God Put a Smile Upon Your Face (Def Inc. remix),,0.7841
Fix You (Live In Buenos Aires),Live In Buenos Aires,Yellow (Live In Buenos Aires),Live In Buenos Aires,0.6105
Fix You (Live In Buenos Aires),Live In Buenos Aires,Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.6051
Fix You (Live In Buenos Aires),Live In Buenos Aires,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6084
Fix You (Live In Buenos Aires),Live In Buenos Aires,Fix You (Four Tet Remix),,0.7617
Paradise (Tiësto Remix),Live in Madrid,Paradise (Live In Buenos Aires),Live In Buenos Aires,0.6562
Paradise (Tiësto Remix),Live in Madrid,Paradise (Fedde le Grand Remix),,0.7379
Paradise (Tiësto Remix),Live in Madrid,Paradise - radio edit,,0.7471
Paradise (Tiësto Remix),Live in Madrid,Paradise - remix,,0.8154
Paradise (Tiësto Remix),Live in Madrid,Paradise (Love in Tokyo Version),Love in Tokyo,0.7116
Paradise (Tiësto Remix),Live in Madrid,Paradise - Fedde Le Grand Edit,,0.8154
Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.6019
Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,0.9171
Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6221
Adventure of a Lifetime (Audien Remix),Adventure of a Lifetime - Audien Remix,Hunting High And Low,,0.6033
Up&Up (Freedo Remix),100 Greatest Workout Songs: Top Tracks for the Gym,The Hardest Part / Postcards From Far Away,,0.6026
Up&Up (Freedo Remix),100 Greatest Workout Songs: Top Tracks for the Gym,The Hardest Part (Tom Lord-Alge mix),,0.6026
Midnight (Giorgio Moroder Remix),Midnight (Remixes),"Midnight (Live at The Royal Albert Hall, London)",Ghost Stories Live 2014,0.6716
Midnight (Giorgio Moroder Remix),Midnight (Remixes),Midnight (Phones 4AM Remix),Midnight (Remixes),0.6141
Midnight (Giorgio Moroder Remix),Midnight (Remixes),Midnight (Henrik Schwarz Remix),Midnight (Remixes),0.6732
The Scientist (Live In Buenos Aires),Live In Buenos Aires,The Scientist (Love in Tokyo Version),Love in Tokyo,0.9185
Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,0.6268
Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6157
Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,BrokEn (Reimagined),Coldplay: Reimagined ,0.6359
Hymn for the Weekend (Live in Buenos Aires),Live In Buenos Aires,Hymn For The Weekend Lyrics | Coolplay |,,0.8105
Viva La Vida (Live In Buenos Aires),Live In Buenos Aires,Viva La Vida (Grant’s Uplifting Mix),,0.8512
Viva La Vida (Live In Buenos Aires),Live In Buenos Aires,Viva La Vida (Thin White Duke mix),,0.8512
Viva La Vida (Live In Buenos Aires),Live In Buenos Aires,Viva La Vida (Grant’s Uplifting original mix),,0.8512
Something Just Like This (Live In Buenos Aires),Live In Buenos Aires,Something Just Like That (Love in Tokyo Version),Love in Tokyo,1.0
I’ll See You Soon,,See you soon - live in sydney,,0.9178
I’ll See You Soon,,See You Soon (EP),,0.9052
I’ll See You Soon,,See You Soon (Live),,0.9028
Solid Ground,Unreleased Songs,Until The Water Flows Over,Unreleased Songs,0.7756
Yellow (Live In Buenos Aires),Live In Buenos Aires,Yellow (The Alpha Remix),Mince Spies [EP],0.8411
Yellow (Live In Buenos Aires),Live In Buenos Aires,Yellow (Love in Tokyo Version),Love in Tokyo,0.8386
Yellow (Live In Buenos Aires),Live In Buenos Aires,Yellow (Acoustic from Jo Whiley Lunchtime Social),Acoustic [EP],0.8368
Yellow (Live In Buenos Aires),Live In Buenos Aires,Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.8386
Yellow (Live In Buenos Aires),Live In Buenos Aires,Yellow (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.8368
Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.8369
Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,Clocks (Röyksopp Trembling Heart remix),,0.6017
Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,BrokEn (Reimagined),Coldplay: Reimagined ,0.6309
Every Teardrop Is a Waterfall (Avicii ‘Tour’ Mix),,Hymn For The Weekend Lyrics | Coolplay |,,0.6042
Don’t Panic (Blue Room Version),The Singles 1999-2006,Don’t Panic (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.9791
Paradise (Live In Buenos Aires),Live In Buenos Aires,Paradise (Fedde le Grand Remix),,0.907
Paradise (Live In Buenos Aires),Live In Buenos Aires,Paradise - radio edit,,0.9138
Paradise (Live In Buenos Aires),Live In Buenos Aires,Paradise - remix,,0.8508
Paradise (Live In Buenos Aires),Live In Buenos Aires,Paradise (Love in Tokyo Version),Love in Tokyo,0.9288
Paradise (Live In Buenos Aires),Live In Buenos Aires,Paradise - Fedde Le Grand Edit,,0.8508
Adventure of a Lifetime (Live in Buenos Aires),Live In Buenos Aires,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6552
The Fall of Man,Unreleased Songs,Boys That Sing,,0.6003
A Sky Full of Stars (Live In Buenos Aires),Live In Buenos Aires,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6201
A Sky Full of Stars (Live In Buenos Aires),Live In Buenos Aires,Hymn For The Weekend Lyrics | Coolplay |,,0.606
Pour Me,,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6155
Pour Me,,Pour Me (Live at the Hollywood Bowl),The Singles 1999-2006,0.9078
Pour Me,,BrokEn (Reimagined),Coldplay: Reimagined ,0.6859
Pour Me,,Poor Me,,0.9946
The World Turned Upside Down (2003 Version),Unreleased Songs,Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,0.6133
Viva La Vida (Grant’s Uplifting Mix),,Viva La Vida (Thin White Duke mix),,1.0
Viva La Vida (Grant’s Uplifting Mix),,Viva La Vida (Grant’s Uplifting original mix),,1.0
A Message 2010,Hope for Haiti Now,Talk ii,,0.6026
Yellow (The Alpha Remix),Mince Spies [EP],BrokEn (Reimagined),Coldplay: Reimagined ,0.6049
Yellow (The Alpha Remix),Mince Spies [EP],Yellow (Love in Tokyo Version),Love in Tokyo,0.9838
Yellow (The Alpha Remix),Mince Spies [EP],Yellow (Acoustic from Jo Whiley Lunchtime Social),Acoustic [EP],0.9852
Yellow (The Alpha Remix),Mince Spies [EP],Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.9838
Yellow (The Alpha Remix),Mince Spies [EP],Yellow (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9852
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,Clocks (Live in Buenos Aires),Live In Buenos Aires,0.6224
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,Boys That Sing,,0.6365
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,Clocks (Röyksopp Trembling Heart remix),,0.623
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,BrokEn (Reimagined),Coldplay: Reimagined ,0.6104
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,’til Kingdom Come (live),,0.6151
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,Clocks/Relojes,Rhythms del Mundo: Revival,0.618
Every Teardrop Is a Waterfall (Live In Buenos Aires),Live In Buenos Aires,Hymn For The Weekend Lyrics | Coolplay |,,0.6143
Sweet Marianne,Unreleased Songs,BrokEn (Reimagined),Coldplay: Reimagined ,0.611
Sweet Marianne,Unreleased Songs,One i love - live in sydney,,0.6458
Clocks (Live in Buenos Aires),Live In Buenos Aires,Clocks (Röyksopp Trembling Heart remix),,0.9595
Clocks (Live in Buenos Aires),Live In Buenos Aires,BrokEn (Reimagined),Coldplay: Reimagined ,0.6189
Clocks (Live in Buenos Aires),Live In Buenos Aires,Poor Me,,0.6087
Clocks (Live in Buenos Aires),Live In Buenos Aires,Clocks/Relojes,Rhythms del Mundo: Revival,0.963
Charlie Brown (Live in Buenos Aires),Live In Buenos Aires,Charlie Brown (David Audé Remix),,0.7242
Charlie Brown (Live in Buenos Aires),Live In Buenos Aires,Charlie Brown (Jacques Lu Cont Remix),,0.7611
Boys That Sing,,BrokEn (Reimagined),Coldplay: Reimagined ,0.6187
Boys That Sing,,Shiver (Acoustic from Jo Whiley Lunchtime Social),Trouble,0.6406
Boys That Sing,,Shiver (Live),,0.6467
Boys That Sing,,Shiver - live in sydney,,0.6407
Boys That Sing,,Shiver (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.6406
Pour Me (Live at the Hollywood Bowl),The Singles 1999-2006,BrokEn (Reimagined),Coldplay: Reimagined ,0.6508
Pour Me (Live at the Hollywood Bowl),The Singles 1999-2006,Poor Me,,0.9085
What’s Going On,,What’s Going On Feat. Bono,,0.9716
Brothers and Sisters (Re-recorded),The Singles 1999-2006,Brothers + Sisters (Demo),Ode to Deodorant / Brothers + Sisters,0.9542
Talk (Pre-Release Version),Unreleased Songs,Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,0.7815
Talk (Pre-Release Version),Unreleased Songs,Talk ii,,0.7483
Talk (Pre-Release Version),Unreleased Songs,Talk (Thin White Duke mix),,0.7815
Talk (Pre-Release Version),Unreleased Songs,Talk (Junkie XL Mix),Talk - The Remixes,0.9301
Talk (Pre-Release Version),Unreleased Songs,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.7067
Talk (Pre-Release Version),Unreleased Songs,Talk (Dave Audé Club Mix),Unreleased Songs,0.7562
Talk (Pre-Release Version),Unreleased Songs,White Shadows (Morgan Page Bootleg remix),,0.6179
Talk (Pre-Release Version),Unreleased Songs,Talk (François Kevorkian dub),,0.9144
Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,Talk ii,,0.6442
Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,Talk (Thin White Duke mix),,1.0
Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,Talk (Junkie XL Mix),Talk - The Remixes,0.7632
Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.618
Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,Talk (Dave Audé Club Mix),Unreleased Songs,0.6408
Talk (Jacques Lu Cont / Thin White Duke remix),Talk - The Remixes,Talk (François Kevorkian dub),,0.8224
Paradise (Fedde le Grand Remix),,Paradise - radio edit,,0.9838
Paradise (Fedde le Grand Remix),,Paradise - remix,,0.9564
Paradise (Fedde le Grand Remix),,Paradise (Love in Tokyo Version),Love in Tokyo,0.9353
Paradise (Fedde le Grand Remix),,Paradise - Fedde Le Grand Edit,,0.9564
Clocks (Röyksopp Trembling Heart remix),,Clocks/Relojes,Rhythms del Mundo: Revival,0.9939
BrokEn (Reimagined),Coldplay: Reimagined ,Yellow (Love in Tokyo Version),Love in Tokyo,0.6019
BrokEn (Reimagined),Coldplay: Reimagined ,Poor Me,,0.6864
BrokEn (Reimagined),Coldplay: Reimagined ,Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,0.6019
The Hardest Part / Postcards From Far Away,,The Hardest Part (Tom Lord-Alge mix),,1.0
Yellow (Love in Tokyo Version),Love in Tokyo,Yellow (Acoustic from Jo Whiley Lunchtime Social),Acoustic [EP],0.9954
Yellow (Love in Tokyo Version),Love in Tokyo,Yellow (Live at KCRW),Live at KCRW’s “Morning Becomes Eclectic”,1.0
Yellow (Love in Tokyo Version),Love in Tokyo,Yellow (Live @ Rockefeller Music Hall),Trouble ‒ Norwegian Live EP,0.9954
Viva La Vida (Thin White Duke mix),,Viva La Vida (Grant’s Uplifting original mix),,1.0
Paradise - radio edit,,Paradise - remix,,0.948
Paradise - radio edit,,Paradise (Love in Tokyo Version),Love in Tokyo,0.9212
Paradise - radio edit,,Paradise - Fedde Le Grand Edit,,0.948
Talk ii,,Talk (Thin White Duke mix),,0.6442
Talk ii,,Talk (Junkie XL Mix),Talk - The Remixes,0.7246
Talk ii,,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.8151
Talk ii,,Talk (Dave Audé Club Mix),Unreleased Songs,0.6175
Talk ii,,White Shadows (Morgan Page Bootleg remix),,0.6569
Talk ii,,Talk (François Kevorkian dub),,0.7798
One I Love (Demo),Unreleased Songs,One i love - live in sydney,,0.7221
True Love (Davide Rossi Remix),,"True love - live at the enmore theatre, sydney",,0.9865
Lost? (Acoustic Version),Violet Hill,’til Kingdom Come (live),,0.6026
Lost? (Acoustic Version),Violet Hill,"Lost@ - Live at the United Center, Chicago, IL",Lost!,0.9768
Paradise - remix,,Paradise (Love in Tokyo Version),Love in Tokyo,0.9134
Paradise - remix,,Paradise - Fedde Le Grand Edit,,1.0
Talk (Thin White Duke mix),,Talk (Junkie XL Mix),Talk - The Remixes,0.7632
Talk (Thin White Duke mix),,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.618
Talk (Thin White Duke mix),,Talk (Dave Audé Club Mix),Unreleased Songs,0.6408
Talk (Thin White Duke mix),,Talk (François Kevorkian dub),,0.8224
"Midnight (Live at The Royal Albert Hall, London)",Ghost Stories Live 2014,Midnight (Phones 4AM Remix),Midnight (Remixes),0.8971
"Midnight (Live at The Royal Albert Hall, London)",Ghost Stories Live 2014,Midnight (Henrik Schwarz Remix),Midnight (Remixes),0.9857
Talk (Junkie XL Mix),Talk - The Remixes,Talk (Ulrich Schnauss Remix),Unreleased Songs,0.6868
Talk (Junkie XL Mix),Talk - The Remixes,Talk (Dave Audé Club Mix),Unreleased Songs,0.7408
Talk (Junkie XL Mix),Talk - The Remixes,White Shadows (Morgan Page Bootleg remix),,0.613
Talk (Junkie XL Mix),Talk - The Remixes,Talk (François Kevorkian dub),,0.8838
