song_a,album_a,song_b,album_b,similarity
I’ll Never Love Again (Film Version),A Star is Born (Original Motion Picture Soundtrack),You and ï / born this way (artRAVE paris version),,0.6612
I’ll Never Love Again (Film Version),A Star is Born (Original Motion Picture Soundtrack),Telephone (DJ Dan Vocal Remix),Telephone (The Remixes),0.6122
MANiCURE,ARTPOP,Heal Me,A Star is Born (Original Motion Picture Soundtrack),0.6695
MANiCURE,ARTPOP,Love Me Right,Chromatica (Target Exclusive/International Deluxe),0.6017
MANiCURE,ARTPOP,Do What U Want (Remix),ARTPOP,0.6039
MANiCURE,ARTPOP,MANiCURE (Demo),Unreleased Songs,0.8607
MANiCURE,ARTPOP,Stupid Love (Ellis Remix),Chromatica,0.6103
MANiCURE,ARTPOP,MANiCURE (Swinefest Demo),,0.9496
MANiCURE,ARTPOP,Bad Romance (Grum Remix),Bad Romance (The Remixes Pt. 1 & 2),0.6126
MANiCURE,ARTPOP,Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.6047
MANiCURE,ARTPOP,Master Heartbreaker,Unreleased Songs,0.6106
LoveGame,The Fame,LoveGame - Chew Fu Ghettohouse Fix,LoveGame The Remixes (International Version),0.8288
LoveGame,The Fame,Love Game/Poker Face - Medley - Live at MMVA 09,,0.9457
LoveGame,The Fame,LoveGame - Robots To Mars Remix,LoveGame - Single,0.9937
1000 Doves,Chromatica,Speechless,The Fame Monster,0.6375
1000 Doves,Chromatica,Heal Me,A Star is Born (Original Motion Picture Soundtrack),0.6699
1000 Doves,Chromatica,So Happy I Could Die,The Fame Monster,0.6226
1000 Doves,Chromatica,Before I Cry,A Star is Born (Original Motion Picture Soundtrack),0.6869
1000 Doves,Chromatica,1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),0.9005
1000 Doves,Chromatica,Wonderful,Unreleased Songs,0.6023
1000 Doves,Chromatica,Greatest,Unreleased Songs,0.615
1000 Doves,Chromatica,Captivated,Unreleased Songs,0.6639
1000 Doves,Chromatica,Let Love Down,New Material (Mixtape),0.6134
1000 Doves,Chromatica,Sometimes (Demo),Unreleased Songs,0.6339
1000 Doves,Chromatica,Master Heartbreaker,Unreleased Songs,0.6385
1000 Doves,Chromatica,Shallow (Joe Biden Election Night Rally 2020),Joe Biden Election Night 2020 Rally,0.6021
Jewels N’ Drugs,ARTPOP,A-YO,Joanne,0.6263
Jewels N’ Drugs,ARTPOP,Paper Gangsta,The Fame,0.6904
Jewels N’ Drugs,ARTPOP,Fancy Pants,New Material (Mixtape),0.6053
Jewels N’ Drugs,ARTPOP,Retro Physical,Unreleased Songs,0.6284
Jewels N’ Drugs,ARTPOP,Jewels and drugs / Aura / Sexxx Dreams / Mary Jane Holland / Alejandro (artRAVE paris version),,0.6056
Jewels N’ Drugs,ARTPOP,Just dance - Love Game - Telephone (ACT III),,0.6202
Jewels N’ Drugs,ARTPOP,New York Girls,,0.6059
Look What I Found,A Star is Born (Original Motion Picture Soundtrack),Hey Girl,Joanne,0.6111
Look What I Found,A Star is Born (Original Motion Picture Soundtrack),Dancin’ in Circles,Joanne,0.6202
Look What I Found,A Star is Born (Original Motion Picture Soundtrack),Heal Me,A Star is Born (Original Motion Picture Soundtrack),0.6216
Look What I Found,A Star is Born (Original Motion Picture Soundtrack),Let Love Down,New Material (Mixtape),0.6084
Look What I Found,A Star is Born (Original Motion Picture Soundtrack),Take You Out,Unreleased Songs,0.6034
Look What I Found,A Star is Born (Original Motion Picture Soundtrack),Candy in Control (Demo),Unreleased Songs,0.6095
Fashion!,ARTPOP,Fashion! [Alt. Version],,0.9779
Fashion!,ARTPOP,Fashion! (Demo),Unreleased Songs,0.9943
Cake Like Lady Gaga,Artpop Act II (Scrapped),Starstruck,The Fame,0.6266
Cake Like Lady Gaga,Artpop Act II (Scrapped),Christmas Tree,Now That’s What I Call Christmas! 4 [US],0.6018
Cake Like Lady Gaga,Artpop Act II (Scrapped),Fashion! [Alt. Version],,0.6222
Cake Like Lady Gaga,Artpop Act II (Scrapped),Super Bowl LI Halftime Show,Super Bowl Halftime Shows,0.6364
Cake Like Lady Gaga,Artpop Act II (Scrapped),Panty Party,Unreleased Songs,0.6275
Cake Like Lady Gaga,Artpop Act II (Scrapped),Sexy Ugly,Unreleased Songs,0.6469
Cake Like Lady Gaga,Artpop Act II (Scrapped),Just Dance (Demo),Unreleased Songs,0.6392
Cake Like Lady Gaga,Artpop Act II (Scrapped),Do What U Want (DJWS Remix),,0.6138
Cake Like Lady Gaga,Artpop Act II (Scrapped),Do What U Want (Kronic Remix),Do What U Want (Remixes),0.6167
Cake Like Lady Gaga,Artpop Act II (Scrapped),The DJ Vice Megamix,,0.6366
Cake Like Lady Gaga,Artpop Act II (Scrapped),The Fierce Mama-Gaga,,0.6157
Cake Like Lady Gaga,Artpop Act II (Scrapped),Do What U Want (Steven Redant Barcelona Remix),Do What U Want (Remixes),0.6426
Cake Like Lady Gaga,Artpop Act II (Scrapped),Yoü and I - Metronomy Remix,Born This Way: The Remix,0.6719
Cake Like Lady Gaga,Artpop Act II (Scrapped),Poker Face / Telephone (artRAVE paris version),,0.6206
Diamond Heart,Joanne,Red and Blue,Red and Blue - EP,0.6138
Diamond Heart,Joanne,Diamond Heart - A-YO - Poker Face - Perfect Illusion (ACT I),,0.898
Speechless,The Fame Monster,Before I Cry,A Star is Born (Original Motion Picture Soundtrack),0.622
Speechless,The Fame Monster,Again Again,The Fame,0.6255
Speechless,The Fame Monster,Master Heartbreaker,Unreleased Songs,0.6291
Bloody Mary,Born This Way,Bloody Mary - The Horrors Remix,Born This Way: The Remix,0.874
Bloody Mary,Born This Way,Bloody Mary - Dancin In Circle - Paparazzi - Angel Down - Joanne (ACT V),,0.7979
A-YO,Joanne,Dancin’ in Circles,Joanne,0.6143
A-YO,Joanne,Sexy Ugly,Unreleased Songs,0.6378
A-YO,Joanne,John Wayne - Scheibe - Alejandro (ACT II),,0.6064
A-YO,Joanne,Super Lover,Unreleased Songs,0.629
A-YO,Joanne,Just dance - Love Game - Telephone (ACT III),,0.6316
A-YO,Joanne,Filthy Pop (Rob Fusari Version),Unreleased Songs,0.6011
A-YO,Joanne,Paparazzi / Do What U Want / Dope  (artRAVE paris version),,0.6054
Hey Girl,Joanne,Starstruck,The Fame,0.6355
Hey Girl,Joanne,Do What U Want (Remix),ARTPOP,0.6623
Hey Girl,Joanne,Joanne (Where Do You Think You’re Goin’?) [Piano Version],,0.6397
Hey Girl,Joanne,Just Dance (Demo),Unreleased Songs,0.6128
Hey Girl,Joanne,Candy in Control (Demo),Unreleased Songs,0.6187
Hey Girl,Joanne,LoveGame - Chew Fu Ghettohouse Fix,LoveGame The Remixes (International Version),0.6023
Hey Girl,Joanne,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.6634
Hey Girl,Joanne,Telephone (Passion Pit Remix),The Remix,0.7022
Hey Girl,Joanne,Telephone (Fanmade Version),Unreleased Songs,0.6528
Hey Girl,Joanne,Do What U Want (Samantha Ronson Remix),Do What U Want (Remixes),0.6472
Hey Girl,Joanne,Do What U Want (Kronic Remix),Do What U Want (Remixes),0.6512
Hey Girl,Joanne,Wundaland (Demo),Unreleased Songs,0.6043
Hey Girl,Joanne,The DJ Vice Megamix,,0.6093
Hey Girl,Joanne,Do What U Want (Red Ant & Amp Lexvas Deep House Remix),Do What U Want (Remixes),0.6184
Hey Girl,Joanne,Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.6744
Hey Girl,Joanne,Do What U Want (Steven Redant Barcelona Remix),Do What U Want (Remixes),0.6635
Hey Girl,Joanne,Yoü and I - Metronomy Remix,Born This Way: The Remix,0.7166
Hey Girl,Joanne,Do What U Want (Steven Redant Madrid Club Remix),Do What U Want (Remixes),0.6539
Hey Girl,Joanne,You and ï / born this way (artRAVE paris version),,0.6178
Hey Girl,Joanne,Yoü and I (Joe Biden Election Night Rally 2020),Joe Biden Election Night 2020 Rally,0.6002
Hey Girl,Joanne,Telephone (DJ Dan Vocal Remix),Telephone (The Remixes),0.7209
Dancin’ in Circles,Joanne,Just Dance (Trevor Simpson Edit),,0.6375
Dancin’ in Circles,Joanne,Just Dance - Live at Cherrytree House Stripped Down Version,The Cherrytree Sessions - EP,0.6121
Dancin’ in Circles,Joanne,Just dance - Love Game - Telephone (ACT III),,0.6469
Dancin’ in Circles,Joanne,The DJ Vice Megamix,,0.6232
Dancin’ in Circles,Joanne,Yoü and I (Joe Biden Election Night Rally 2020),Joe Biden Election Night 2020 Rally,0.6403
Marry the Night,Born This Way,Marry the Night - The Weeknd & Illangelo Remix,Born This Way: The Remix,0.9852
Marry the Night,Born This Way,Marry the Night (Zedd Remix),Born This Way (International Special Edition Version),0.9403
The Edge of Glory,Born This Way,I Wanna Be With U,Artpop Act II (Scrapped),0.6083
The Edge of Glory,Born This Way,Red and Blue,Red and Blue - EP,0.6207
The Edge of Glory,Born This Way,The Edge of Glory (Live),A Very Gaga Holiday,0.8887
The Edge of Glory,Born This Way,Candy in Control (Demo),Unreleased Songs,0.6021
The Edge of Glory,Born This Way,The Edge of Glory - Foster The People Remix,Born This Way: The Remix,0.9743
The Edge of Glory,Born This Way,The Edge of Glory - Sultan & Ned Shepard Remix,Born This Way: The Remix,0.7202
The Edge of Glory,Born This Way,The Edge of Glory (Cahill Club Mix),The Edge of Glory (The Remixes),0.9409
The Edge of Glory,Born This Way,The Edge of Glory (Bare Noize Remix),The Edge of Glory (The Remixes),0.7271
The Edge of Glory,Born This Way,The Edge of Glory (Porter Robinson Remix),The Edge of Glory (The Remixes),0.9305
The Edge of Glory,Born This Way,The Edge of Glory (Funkagenda Remix),The Edge of Glory (The Remixes),0.7078
Angel Down,Joanne,Angel Down (Work Tape),Joanne,0.982
Dance in the Dark,The Fame Monster,Dance in the Dark (Monarchy ‘Stylites’ Remix),The Remix,0.8855
Sinner’s Prayer,Joanne,Master Heartbreaker,Unreleased Songs,0.6263
Grigio Girls,Joanne,Retrosexual,Unreleased Songs,0.6141
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Love Me Right,Chromatica (Target Exclusive/International Deluxe),0.6208
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Before I Cry,A Star is Born (Original Motion Picture Soundtrack),0.7239
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Electric Chapel,Born This Way,0.6176
Heal Me,A Star is Born (Original Motion Picture Soundtrack),1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),0.6314
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Do What U Want (Solo Version),Europa FM 2014,0.6549
Heal Me,A Star is Born (Original Motion Picture Soundtrack),MANiCURE (Demo),Unreleased Songs,0.6777
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Stupid Love (Ellis Remix),Chromatica,0.6766
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Captivated,Unreleased Songs,0.6255
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Something Crazy,Red and Blue - EP,0.6114
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Candy in Control (Demo),Unreleased Songs,0.6151
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Words,Red and Blue - EP,0.6393
Heal Me,A Star is Born (Original Motion Picture Soundtrack),MANiCURE (Swinefest Demo),,0.6493
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.6065
Heal Me,A Star is Born (Original Motion Picture Soundtrack),Master Heartbreaker,Unreleased Songs,0.6181
Love Me Right,Chromatica (Target Exclusive/International Deluxe),Before I Cry,A Star is Born (Original Motion Picture Soundtrack),0.6191
Love Me Right,Chromatica (Target Exclusive/International Deluxe),Stupid Love (Ellis Remix),Chromatica,0.6506
Americano,Born This Way,Americano - Gregori Klosman Remix,Born This Way: The Remix,0.9059
So Happy I Could Die,The Fame Monster,Rain On Me (Demo),Unreleased Songs,0.6183
Til It Happens To You,,Freakshow,Unreleased Songs,0.6024
Til It Happens To You,,Do What U Want (Solo Version),Europa FM 2014,0.6222
Til It Happens To You,,Candy in Control (Demo),Unreleased Songs,0.6229
Government Hooker,Born This Way,Bad Romance (Skrillex Remix),Bad Romance (The Remixes Pt. 1 & 2),0.6005
Government Hooker,Born This Way,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.6025
Government Hooker,Born This Way,Do What U Want (Samantha Ronson Remix),Do What U Want (Remixes),0.6166
Government Hooker,Born This Way,Yoü and I - Metronomy Remix,Born This Way: The Remix,0.648
Government Hooker,Born This Way,You and ï / born this way (artRAVE paris version),,0.635
Before I Cry,A Star is Born (Original Motion Picture Soundtrack),1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),0.689
Before I Cry,A Star is Born (Original Motion Picture Soundtrack),Greatest,Unreleased Songs,0.6281
Before I Cry,A Star is Born (Original Motion Picture Soundtrack),Stupid Love (Ellis Remix),Chromatica,0.6924
Before I Cry,A Star is Born (Original Motion Picture Soundtrack),Something Crazy,Red and Blue - EP,0.6013
Before I Cry,A Star is Born (Original Motion Picture Soundtrack),Master Heartbreaker,Unreleased Songs,0.6031
Teeth,The Fame Monster,Master Heartbreaker,Unreleased Songs,0.6248
Boys Boys Boys,The Fame,Summerboy,The Fame,0.6065
Boys Boys Boys,The Fame,Sexy Ugly,Unreleased Songs,0.6422
Boys Boys Boys,The Fame,Fancy Pants,New Material (Mixtape),0.6536
Boys Boys Boys,The Fame,Just Dance (Trevor Simpson Edit),,0.6148
Boys Boys Boys,The Fame,Just Dance - Live at Cherrytree House Stripped Down Version,The Cherrytree Sessions - EP,0.6007
Boys Boys Boys,The Fame,Just dance - Love Game - Telephone (ACT III),,0.617
Boys Boys Boys,The Fame,Paparazzi (Stuart Price Remix),The Remix,0.6509
Boys Boys Boys,The Fame,Boys Boys Boys (Manhattan Clique),The Remix,0.9143
Boys Boys Boys,The Fame,The DJ Vice Megamix,,0.612
Boys Boys Boys,The Fame,Paparazzi (Demo),Unreleased Songs,0.6509
Boys Boys Boys,The Fame,Paparazzi / Do What U Want / Dope  (artRAVE paris version),,0.6398
"Eh, Eh (Nothing Else I Can Say)",The Fame,"Eh, Eh (Nothing Else I Can Say) - Piano and Human Beat Box Version",The Cherrytree Sessions - EP,0.9666
"Eh, Eh (Nothing Else I Can Say)",The Fame,"Eh, Eh (Nothing Else I Can Say) (Pet Shop Boys Radio Mix)",The Remix,0.8422
"Eh, Eh (Nothing Else I Can Say)",The Fame,"Eh, Eh (Nothing Else I Can Say) [FrankMusik “Cut Snare Edit” Remix]",The Remix,0.8745
Paper Gangsta,The Fame,Jewels and drugs / Aura / Sexxx Dreams / Mary Jane Holland / Alejandro (artRAVE paris version),,0.6007
Paper Gangsta,The Fame,Paparazzi / Do What U Want / Dope  (artRAVE paris version),,0.6148
Bad Kids,Born This Way,Born This Way - Zedd Remix,Born This Way: The Remix,0.6194
Brown Eyes,The Fame,Again Again,The Fame,0.6164
Electric Chapel,Born This Way,Electric Chapel - Two Door Cinema Club Remix,Born This Way: The Remix,0.9713
Electric Chapel,Born This Way,Master Heartbreaker,Unreleased Songs,0.6055
Electric Chapel,Born This Way,Stupid Love (MNNR Remix),,0.6054
I Wanna Be With U,Artpop Act II (Scrapped),Your Song,Revamp: The Songs of Elton John & Bernie Taupin,0.6095
I Wanna Be With U,Artpop Act II (Scrapped),Stuck on Fuckin’ You,Unreleased Songs,0.655
I Wanna Be With U,Artpop Act II (Scrapped),Red and Blue,Red and Blue - EP,0.6252
I Wanna Be With U,Artpop Act II (Scrapped),Captivated,Unreleased Songs,0.6281
I Wanna Be With U,Artpop Act II (Scrapped),Living on the Radio,Unreleased Songs,0.6282
I Wanna Be With U,Artpop Act II (Scrapped),Something Crazy,Red and Blue - EP,0.6257
I Wanna Be With U,Artpop Act II (Scrapped),Shut Up (Demo),Unreleased Songs,0.6085
I Wanna Be With U,Artpop Act II (Scrapped),Quicksand (Demo),Unreleased Songs,0.6274
I Wanna Be With U,Artpop Act II (Scrapped),Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.6034
I Wanna Be With U,Artpop Act II (Scrapped),Do What U Want (Steven Redant Madrid Club Remix),Do What U Want (Remixes),0.6063
I Wanna Be With U,Artpop Act II (Scrapped),The Edge of Glory (Porter Robinson Remix),The Edge of Glory (The Remixes),0.622
The Fame,The Fame,The Fame (Demo),Unreleased Songs,0.7411
The Fame,The Fame,The Fame (Glam As You Remix) [Radio Edit Version],The Remix,0.9114
Highway Unicorn (Road to Love),Born This Way,ACT I BTWB,,0.8844
Starstruck,The Fame,I Like It Rough,The Fame,0.6063
Starstruck,The Fame,Do What U Want (Remix),ARTPOP,0.6297
Starstruck,The Fame,Christmas Tree,Now That’s What I Call Christmas! 4 [US],0.6028
Starstruck,The Fame,Unreleased Songs [Discography List],Unreleased Songs,0.6318
Starstruck,The Fame,Super Bowl LI Halftime Show,Super Bowl Halftime Shows,0.7081
Starstruck,The Fame,SuperStar,Unreleased Songs,0.6904
Starstruck,The Fame,Retro Physical,Unreleased Songs,0.6156
Starstruck,The Fame,Just Dance (Demo),Unreleased Songs,0.6621
Starstruck,The Fame,Do What U Want (DJWS Remix),,0.6807
Starstruck,The Fame,LoveGame - Chew Fu Ghettohouse Fix,LoveGame The Remixes (International Version),0.6567
Starstruck,The Fame,Just Dance (Trevor Simpson Edit),,0.6368
Starstruck,The Fame,Just Dance - Live at Cherrytree House Stripped Down Version,The Cherrytree Sessions - EP,0.6257
Starstruck,The Fame,Diamond Heart - A-YO - Poker Face - Perfect Illusion (ACT I),,0.6103
Starstruck,The Fame,Super Lover,Unreleased Songs,0.6312
Starstruck,The Fame,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.649
Starstruck,The Fame,Just dance - Love Game - Telephone (ACT III),,0.6215
Starstruck,The Fame,Telephone (Passion Pit Remix),The Remix,0.6572
Starstruck,The Fame,Telephone (Fanmade Version),Unreleased Songs,0.6365
Starstruck,The Fame,Paparazzi (Stuart Price Remix),The Remix,0.6192
Starstruck,The Fame,Do What U Want (Samantha Ronson Remix),Do What U Want (Remixes),0.6296
Starstruck,The Fame,Do What U Want (Kronic Remix),Do What U Want (Remixes),0.6476
Starstruck,The Fame,Wundaland (Demo),Unreleased Songs,0.6265
Starstruck,The Fame,The DJ Vice Megamix,,0.6917
Starstruck,The Fame,Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.6423
Starstruck,The Fame,Do What U Want (Steven Redant Barcelona Remix),Do What U Want (Remixes),0.6359
Starstruck,The Fame,Yoü and I - Metronomy Remix,Born This Way: The Remix,0.6997
Starstruck,The Fame,Do What U Want (Steven Redant Madrid Club Remix),Do What U Want (Remixes),0.6257
Starstruck,The Fame,Paparazzi (Demo),Unreleased Songs,0.6192
Starstruck,The Fame,Poker Face / Telephone (artRAVE paris version),,0.6477
Starstruck,The Fame,You and ï / born this way (artRAVE paris version),,0.629
Starstruck,The Fame,Telephone (DJ Dan Vocal Remix),Telephone (The Remixes),0.661
I Like It Rough,The Fame,Do What U Want (Remix),ARTPOP,0.616
I Like It Rough,The Fame,Retro Physical,Unreleased Songs,0.6133
I Like It Rough,The Fame,LoveGame - Chew Fu Ghettohouse Fix,LoveGame The Remixes (International Version),0.6004
I Like It Rough,The Fame,Your Freakin’ Car (Demo),Unreleased Songs,0.6187
I Like It Rough,The Fame,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.6007
I Like It Rough,The Fame,Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.6135
I Like It Rough,The Fame,Do What U Want (Steven Redant Madrid Club Remix),Do What U Want (Remixes),0.6036
Black Jesus + Amen Fashion,Born This Way (International Special Edition Version),Black Jesus (Demo),Unreleased Songs,0.6534
"Beautiful, Dirty, Rich",The Fame,Sexy Ugly,Unreleased Songs,0.6808
"Beautiful, Dirty, Rich",The Fame,Fancy Pants,New Material (Mixtape),0.6515
"Beautiful, Dirty, Rich",The Fame,Paparazzi / Do What U Want / Dope  (artRAVE paris version),,0.607
1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),Greatest,Unreleased Songs,0.6218
1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),Captivated,Unreleased Songs,0.6404
1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),Words,Red and Blue - EP,0.6049
1000 Doves (Piano Demo),Chromatica (Target Exclusive/International Deluxe),Shallow (Joe Biden Election Night Rally 2020),Joe Biden Election Night 2020 Rally,0.6158
The Queen,Born This Way (International Special Edition Version),Shallow (Joe Biden Election Night Rally 2020),Joe Biden Election Night 2020 Rally,0.6032
Summerboy,The Fame,Stuck on Fuckin’ You,Unreleased Songs,0.6955
Summerboy,The Fame,Fever,New Material (Mixtape),0.6466
Summerboy,The Fame,"Baby, It’s Cold Outside",,0.6371
Summerboy,The Fame,Boys Boys Boys (Manhattan Clique),The Remix,0.6055
Summerboy,The Fame,Fever (Demo),Unreleased Songs,0.6552
Stuck on Fuckin’ You,Unreleased Songs,Fever,New Material (Mixtape),0.6087
Stuck on Fuckin’ You,Unreleased Songs,Retro Physical,Unreleased Songs,0.6173
Stuck on Fuckin’ You,Unreleased Songs,Candy in Control (Demo),Unreleased Songs,0.6232
Stuck on Fuckin’ You,Unreleased Songs,Quicksand (Demo),Unreleased Songs,0.6326
Stuck on Fuckin’ You,Unreleased Songs,Just Dance (Trevor Simpson Edit),,0.6355
Stuck on Fuckin’ You,Unreleased Songs,Just dance - Love Game - Telephone (ACT III),,0.6169
Stuck on Fuckin’ You,Unreleased Songs,Poker Face (LLG vs. GLG Radio Mix),The Remix,0.6024
Stuck on Fuckin’ You,Unreleased Songs,Fever (Demo),Unreleased Songs,0.6168
Stuck on Fuckin’ You,Unreleased Songs,You and ï / born this way (artRAVE paris version),,0.6084
Do What U Want (Remix),ARTPOP,Do What U Want (Solo Version),Europa FM 2014,0.8857
Do What U Want (Remix),ARTPOP,SuperStar,Unreleased Songs,0.6056
Do What U Want (Remix),ARTPOP,Just Dance (Demo),Unreleased Songs,0.603
Do What U Want (Remix),ARTPOP,Do What U Want (DJWS Remix),,0.6699
Do What U Want (Remix),ARTPOP,LoveGame - Chew Fu Ghettohouse Fix,LoveGame The Remixes (International Version),0.6216
Do What U Want (Remix),ARTPOP,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.8909
Do What U Want (Remix),ARTPOP,Telephone (Passion Pit Remix),The Remix,0.6637
Do What U Want (Remix),ARTPOP,Telephone (Fanmade Version),Unreleased Songs,0.6206
Do What U Want (Remix),ARTPOP,Do What U Want (Samantha Ronson Remix),Do What U Want (Remixes),0.8998
Do What U Want (Remix),ARTPOP,Do What U Want (Kronic Remix),Do What U Want (Remixes),0.8294
Do What U Want (Remix),ARTPOP,The DJ Vice Megamix,,0.6312
Do What U Want (Remix),ARTPOP,The Fierce Mama-Gaga,,0.6504
Do What U Want (Remix),ARTPOP,Do What U Want (Red Ant & Amp Lexvas Deep House Remix),Do What U Want (Remixes),0.902
Do What U Want (Remix),ARTPOP,Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.9912
Do What U Want (Remix),ARTPOP,Do What U Want (Steven Redant Barcelona Remix),Do What U Want (Remixes),0.8787
Do What U Want (Remix),ARTPOP,Yoü and I - Metronomy Remix,Born This Way: The Remix,0.6758
Do What U Want (Remix),ARTPOP,Do What U Want (Steven Redant Madrid Club Remix),Do What U Want (Remixes),0.9737
Do What U Want (Remix),ARTPOP,You and ï / born this way (artRAVE paris version),,0.6385
Do What U Want (Remix),ARTPOP,Telephone (DJ Dan Vocal Remix),Telephone (The Remixes),0.6356
Fashion of His Love,Born This Way (International Special Edition Version),ACT 2,,0.6727
Fashion of His Love,Born This Way (International Special Edition Version),Fashion of His Love (Fernando Garibay Remix),Born This Way (International Special Edition Version),0.8235
Money Honey,The Fame,Super Lover,Unreleased Songs,0.6008
Brooklyn Nights,Artpop Act II (Scrapped),Red and Blue,Red and Blue - EP,0.6063
Brooklyn Nights,Artpop Act II (Scrapped),Candy in Control (Demo),Unreleased Songs,0.6071
Brooklyn Nights,Artpop Act II (Scrapped),New York (Demo),Unreleased Songs,0.6047
Joanne (Where Do You Think You’re Goin’?) [Piano Version],,Let Love Down,New Material (Mixtape),0.6113
Joanne (Where Do You Think You’re Goin’?) [Piano Version],,Candy in Control (Demo),Unreleased Songs,0.64
Joanne (Where Do You Think You’re Goin’?) [Piano Version],,Quicksand (Demo),Unreleased Songs,0.6026
Joanne (Where Do You Think You’re Goin’?) [Piano Version],,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.6205
Joanne (Where Do You Think You’re Goin’?) [Piano Version],,Master Heartbreaker,Unreleased Songs,0.6673
Fashion (2009),Confessions of a Shopaholic (Original Soundtrack),Vanity,Unreleased Songs,0.6254
Fashion (2009),Confessions of a Shopaholic (Original Soundtrack),Donatellas (artRAVE paris version),,0.6057
Christmas Tree,Now That’s What I Call Christmas! 4 [US],Christmas Tree (Demo),Unreleased Songs,0.8903
Christmas Tree,Now That’s What I Call Christmas! 4 [US],Yoü and I - Metronomy Remix,Born This Way: The Remix,0.6073
Again Again,The Fame,Second Time Around,Unreleased Songs,0.6753
Again Again,The Fame,Earthquake (Then You’d Love Me),Unreleased Songs,0.6204
Again Again,The Fame,Wonderful,Unreleased Songs,0.6341
Again Again,The Fame,Let Love Down,New Material (Mixtape),0.6085
Again Again,The Fame,Something Crazy,Red and Blue - EP,0.6058
Again Again,The Fame,Quicksand (Demo),Unreleased Songs,0.6283
Nothing On (But the Radio),Artpop Act II (Scrapped),Candy in Control (Demo),Unreleased Songs,0.642
Nothing On (But the Radio),Artpop Act II (Scrapped),Telephone (Demo/Solo Version),Unreleased Songs,0.6204
The Manifesto of Mother Monster,,Born This Way Monologue,Born This Way,0.9289
"Retro, Dance, Freak",The Fame,Super Lover,Unreleased Songs,0.61
Rain On Me (Demo),Unreleased Songs,Rain On Me (Demo Solo),,0.8178
Ev’ry Time We Say Goodbye,Cheek to Cheek,Yoü and I - Metronomy Remix,Born This Way: The Remix,0.6014
Second Time Around,Unreleased Songs,Let Love Down,New Material (Mixtape),0.6272
Second Time Around,Unreleased Songs,Candy in Control (Demo),Unreleased Songs,0.6033
Second Time Around,Unreleased Songs,Quicksand (Demo),Unreleased Songs,0.6552
Animal,Unreleased Songs,Something Crazy,Red and Blue - EP,0.6064
Out of Control,Unreleased Songs,Stupid Love (Ellis Remix),Chromatica,0.6044
Out of Control,Unreleased Songs,Something Crazy,Red and Blue - EP,0.6746
Fashion! [Alt. Version],,Fashion! (Demo),Unreleased Songs,0.9788
Do What U Want (Solo Version),Europa FM 2014,Something Crazy,Red and Blue - EP,0.6257
Do What U Want (Solo Version),Europa FM 2014,Candy in Control (Demo),Unreleased Songs,0.6147
Do What U Want (Solo Version),Europa FM 2014,Sometimes (Demo),Unreleased Songs,0.6086
Do What U Want (Solo Version),Europa FM 2014,Do What U Want (DJ White Shadow Remix),Do What U Want (Remixes),0.7958
Do What U Want (Solo Version),Europa FM 2014,Do What U Want (Samantha Ronson Remix),Do What U Want (Remixes),0.7948
Do What U Want (Solo Version),Europa FM 2014,Do What U Want (Kronic Remix),Do What U Want (Remixes),0.6841
Do What U Want (Solo Version),Europa FM 2014,Do What U Want (Red Ant & Amp Lexvas Deep House Remix),Do What U Want (Remixes),0.8239
Do What U Want (Solo Version),Europa FM 2014,Do What U Want (Steven Redant Madrid Radio Remix),Do What U Want (Remixes),0.8941
Do What U Want (Solo Version),Europa FM 2014,Do What U Want (Steven Redant Barcelona Remix),Do What U Want (Remixes),0.789
